dte,band,band_description,max_width_cap,time_pst,time_et,time_bucket_id,time_bucket,spread_type,flow_mode,spread_width,n_trades,win_rate_pct,avg_credit,avg_max_risk,n_contracts,avg_credit_30k,roi_pct,avg_pnl,avg_pnl_30k,total_pnl_30k,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days,pass_win_rate,pass_roi,pass_min_trades,pass_sharpe,pass_avg_pnl,successful,score_balanced,score_risk_adjusted,capital_efficiency,score_capital_efficient
1,P99,0.5/99.5 pct of 100d moves,60,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,10,10,100.0,371.9,4378.1,6,2231.4,8.49,185.95,1115.7,11157.0,112.5,3.5,737.5,235.2,0.791,1.0,True,True,True,True,True,True,60.457,91.865,0.04247276215710011,8.202276215710011
5,P100,0.0/100.0 pct (min/max of 100d moves),86,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,30,19,100.0,894.63,5289.58,5,4473.15,16.91,447.32,2236.6,42495.4,255.0,7.5,2001.0,565.7,0.791,4.1,True,True,True,True,True,True,62.983000000000004,91.865,0.08456626045924251,12.411626045924251
1,P98,1.0/99.0 pct of 100d moves,48,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,15,18,100.0,509.56,2962.67,10,5095.6,17.2,254.78,2547.8,45860.4,176.75,3.5,1310.0,322.71,0.79,1.0,True,True,True,True,True,True,63.06,91.85,0.08599675292894585,12.549675292894584
1,P95,2.5/97.5 pct of 100d moves,36,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,10,16,100.0,240.38,1947.12,15,3605.7,12.35,120.19,1802.85,28845.6,28.5,2.5,475.0,152.22,0.79,1.0,True,True,True,True,True,True,61.605000000000004,91.85,0.061727063560540696,10.12270635605407
1,P95,2.5/97.5 pct of 100d moves,36,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,5,16,100.0,240.38,1947.12,15,3605.7,12.35,120.19,1802.85,28845.6,28.5,2.5,475.0,152.22,0.79,1.0,True,True,True,True,True,True,61.605000000000004,91.85,0.061727063560540696,10.12270635605407
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,60,22,100.0,2337.09,7981.09,3,7011.27,29.28,1162.73,3488.19,76740.2,425.0,2.5,4872.5,1474.34,0.789,3.8,True,True,True,True,True,True,66.674,91.83500000000001,0.14568561437096939,18.51356143709694
1,P99,0.5/99.5 pct of 100d moves,60,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,15,19,100.0,663.95,6836.05,4,2655.8,9.71,331.97,1327.88,25229.7,146.5,4.5,1548.5,420.66,0.789,1.0,True,True,True,True,True,True,60.803,91.83500000000001,0.04856166938509812,8.801166938509812
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,55,22,100.0,2337.09,7981.09,3,7011.27,29.28,1162.73,3488.19,76740.2,425.0,2.5,4872.5,1474.34,0.789,3.8,True,True,True,True,True,True,66.674,91.83500000000001,0.14568561437096939,18.51356143709694
1,P99,0.5/99.5 pct of 100d moves,60,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,20,19,100.0,663.95,6836.05,4,2655.8,9.71,331.97,1327.88,25229.7,146.5,4.5,1548.5,420.66,0.789,1.0,True,True,True,True,True,True,60.803,91.83500000000001,0.04856166938509812,8.801166938509812
1,P97,1.5/98.5 pct of 100d moves,36,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,30,15,100.0,542.07,3691.27,8,4336.56,14.69,271.03,2168.24,32523.6,90.0,45.0,1320.0,343.62,0.789,1.0,True,True,True,True,True,True,62.297,91.83500000000001,0.07342459370352208,11.28745937035221
1,P95,2.5/97.5 pct of 100d moves,36,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,25,20,100.0,1181.85,2768.15,10,11818.5,42.69,590.92,5909.2,118184.0,239.25,1.0,2882.5,749.12,0.789,1.0,True,True,True,True,True,True,70.697,91.83500000000001,0.21347109080071525,25.292109080071526
5,P98,1.0/99.0 pct of 100d moves,69,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,against_flow,45,16,100.0,929.19,6352.06,4,3716.76,14.63,464.59,1858.36,29733.8,194.25,1.0,1936.0,589.79,0.788,4.0,True,True,True,True,True,True,62.269000000000005,91.82,0.07314005220353711,11.254005220353712
1,P95,2.5/97.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,neutral,15,33,100.0,328.88,4398.39,6,1973.28,7.48,164.44,986.64,32559.1,49.5,1.0,731.5,208.77,0.788,1.0,True,True,True,True,True,True,60.124,91.82,0.03738640729903442,7.678640729903442
5,P98,1.0/99.0 pct of 100d moves,69,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,against_flow,40,16,100.0,929.19,6352.06,4,3716.76,14.63,464.59,1858.36,29733.8,194.25,1.0,1936.0,589.79,0.788,4.0,True,True,True,True,True,True,62.269000000000005,91.82,0.07314005220353711,11.254005220353712
5,P98,1.0/99.0 pct of 100d moves,69,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,against_flow,35,16,100.0,929.25,6289.5,4,3717.0,14.77,464.62,1858.48,29735.7,194.5,1.0,1936.0,589.78,0.788,4.0,True,True,True,True,True,True,62.311,91.82,0.07387232689402973,11.327232689402972
1,P97,1.5/98.5 pct of 100d moves,36,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,20,15,100.0,464.93,2901.73,10,4649.3,16.02,232.47,2324.7,34870.5,100.0,1.5,838.5,294.92,0.788,1.0,True,True,True,True,True,True,62.686,91.82,0.08011427665565025,11.951427665565024
3,P100,0.0/100.0 pct (min/max of 100d moves),86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),put_spread,with_flow,50,18,100.0,942.94,5334.83,5,4714.7,17.68,472.19,2360.95,42497.1,260.0,3.5,2021.5,599.37,0.788,2.9,True,True,True,True,True,True,63.184,91.82,0.0885107866604934,12.79107866604934
1,P99,0.5/99.5 pct of 100d moves,60,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,35,12,100.0,1093.75,4197.92,7,7656.25,26.05,546.88,3828.16,45937.9,283.0,1.0,2255.0,693.59,0.788,1.0,True,True,True,True,True,True,65.695,91.82,0.1302740404771887,16.967404047718873
3,P99,0.5/99.5 pct of 100d moves,86,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,20,17,100.0,331.06,5257.18,5,1655.3,6.3,165.68,828.4,14082.8,26.5,1.5,639.5,210.46,0.787,3.1,True,True,True,True,True,True,59.76,91.805,0.03151499473101549,7.086499473101549
1,P95,2.5/97.5 pct of 100d moves,36,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,with_flow,10,20,100.0,261.0,3314.0,9,2349.0,7.88,130.5,1174.5,23490.0,44.25,2.0,650.0,165.9,0.787,1.0,True,True,True,True,True,True,60.234,91.805,0.03937839468919734,7.872839468919734
3,P100,0.0/100.0 pct (min/max of 100d moves),86,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,85,17,100.0,2427.0,12249.47,2,4854.0,19.81,1213.5,2427.0,41259.0,554.0,5.0,4530.5,1541.65,0.787,3.0,True,True,True,True,True,True,63.813,91.805,0.09906551058943776,13.841551058943777
3,P99,0.5/99.5 pct of 100d moves,86,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,15,17,100.0,331.06,5257.18,5,1655.3,6.3,165.68,828.4,14082.8,26.5,1.5,639.5,210.46,0.787,3.1,True,True,True,True,True,True,59.76,91.805,0.03151499473101549,7.086499473101549
5,P97,1.5/98.5 pct of 100d moves,52,08:00,11:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,40,25,100.0,432.96,7167.04,4,1731.84,6.04,216.76,867.04,21676.0,81.5,1.0,846.0,275.74,0.786,3.9,True,True,True,True,True,True,59.672,91.79,0.03024400589364647,6.9544005893646474
3,P95,2.5/97.5 pct of 100d moves,52,08:00,11:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,with_flow,15,20,100.0,779.6,7695.4,3,2338.8,10.13,389.8,1169.4,23388.0,218.5,2.5,1747.5,495.62,0.786,3.0,True,True,True,True,True,True,60.899,91.79,0.050653637237830396,8.99536372378304
1,P98,1.0/99.0 pct of 100d moves,48,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,20,17,100.0,521.18,3067.06,9,4690.62,16.99,260.59,2345.31,39870.3,197.5,3.5,1310.0,331.67,0.786,1.0,True,True,True,True,True,True,62.957,91.79,0.08496410243034044,12.426410243034043
5,P97,1.5/98.5 pct of 100d moves,52,08:00,11:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,35,25,100.0,428.96,7011.04,4,1715.84,6.12,214.76,859.04,21476.0,81.5,1.0,846.0,273.08,0.786,3.9,True,True,True,True,True,True,59.696,91.79,0.030631689449782055,6.993168944978206
3,P95,2.5/97.5 pct of 100d moves,52,08:00,11:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,with_flow,20,20,100.0,779.6,7695.4,3,2338.8,10.13,389.8,1169.4,23388.0,218.5,2.5,1747.5,495.62,0.786,3.0,True,True,True,True,True,True,60.899,91.79,0.050653637237830396,8.99536372378304
3,P98,1.0/99.0 pct of 100d moves,69,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,40,21,100.0,348.38,6365.9,4,1393.52,5.47,174.36,697.44,14646.2,61.0,0.5,651.5,222.21,0.785,3.0,True,True,True,True,True,True,59.491,91.775,0.027389685668954902,6.663968566895491
3,P100,0.0/100.0 pct (min/max of 100d moves),86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),put_spread,with_flow,45,17,100.0,965.0,5387.94,5,4825.0,17.91,483.26,2416.3,41077.1,236.0,3.5,2021.5,615.91,0.785,2.9,True,True,True,True,True,True,63.223,91.775,0.08969290675100317,12.894290675100317
3,P95,2.5/97.5 pct of 100d moves,52,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,against_flow,40,18,100.0,834.0,4666.0,6,5004.0,17.87,417.0,2502.0,45036.0,234.25,1.5,1645.5,531.14,0.785,3.0,True,True,True,True,True,True,63.211,91.775,0.08936990998714102,12.861990998714102
1,P99,0.5/99.5 pct of 100d moves,60,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,30,22,100.0,793.68,5479.05,5,3968.4,14.49,397.98,1989.9,43777.8,215.5,1.0,1794.5,507.01,0.785,1.0,True,True,True,True,True,True,62.197,91.775,0.07263667971637419,11.18866797163742
1,P95,2.5/97.5 pct of 100d moves,36,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,35,17,100.0,1204.59,4883.65,6,7227.54,24.67,602.29,3613.74,61433.6,171.5,1.0,2128.0,767.1,0.785,1.0,True,True,True,True,True,True,65.251,91.775,0.12332783880908747,16.257783880908747
1,P95,2.5/97.5 pct of 100d moves,36,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,35,16,100.0,980.31,3957.19,7,6862.17,24.77,490.16,3431.12,54897.9,222.5,0.5,2065.0,624.55,0.785,1.0,True,True,True,True,True,True,65.281,91.775,0.12386567235841595,16.311567235841594
3,P100,0.0/100.0 pct (min/max of 100d moves),86,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,25,21,100.0,1253.05,4675.52,6,7518.3,26.8,626.52,3759.12,78941.5,446.5,2.5,3190.0,799.3,0.784,3.0,True,True,True,True,True,True,65.88,91.76,0.1340000684415851,17.32000684415851
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,75,20,100.0,2340.45,11309.55,2,4680.9,20.69,1170.42,2340.84,46816.8,94.0,2.5,4437.5,1493.38,0.784,4.0,True,True,True,True,True,True,64.047,91.76,0.1034895287610913,14.26895287610913
1,P98,1.0/99.0 pct of 100d moves,48,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,45,16,100.0,1104.25,7302.0,4,4417.0,15.12,552.12,2208.48,35335.7,283.0,4.0,2156.5,704.14,0.784,1.0,True,True,True,True,True,True,62.376,91.76,0.07561216105176664,11.481216105176664
1,P97,1.5/98.5 pct of 100d moves,36,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,15,16,100.0,559.81,3408.94,8,4478.48,16.42,279.91,2239.28,35828.5,76.0,0.5,1004.5,356.91,0.784,1.0,True,True,True,True,True,True,62.766,91.76,0.08211056809448099,12.131056809448099
1,P97,1.5/98.5 pct of 100d moves,36,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,20,16,100.0,559.81,3408.94,8,4478.48,16.42,279.91,2239.28,35828.5,76.0,0.5,1004.5,356.91,0.784,1.0,True,True,True,True,True,True,62.766,91.76,0.08211056809448099,12.131056809448099
5,P99,0.5/99.5 pct of 100d moves,86,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,65,27,100.0,1504.7,10421.22,2,3009.4,14.44,752.76,1505.52,40649.0,603.5,5.0,4575.5,961.68,0.783,4.0,True,True,True,True,True,True,62.162,91.745,0.07223338534259904,11.138338534259905
1,P98,1.0/99.0 pct of 100d moves,48,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,25,19,100.0,727.05,6588.74,4,2908.2,11.03,363.53,1454.12,27628.3,121.5,10.0,1565.0,464.37,0.783,1.0,True,True,True,True,True,True,61.138999999999996,91.745,0.05517443395854139,9.43244339585414
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,60,20,100.0,2338.3,10161.7,2,4676.6,23.01,1169.35,2338.7,46774.0,95.0,2.5,4437.5,1494.27,0.783,4.0,True,True,True,True,True,True,64.733,91.745,0.11507424938740564,15.422424938740566
3,P98,1.0/99.0 pct of 100d moves,69,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,50,12,100.0,588.08,6995.25,4,2352.32,8.41,294.29,1177.16,14125.9,204.0,6.0,1312.0,375.85,0.783,2.9,True,True,True,True,True,True,60.353,91.745,0.04206997605518031,8.12199760551803
3,P98,1.0/99.0 pct of 100d moves,69,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,45,12,100.0,588.08,6995.25,4,2352.32,8.41,294.29,1177.16,14125.9,204.0,6.0,1312.0,375.85,0.783,2.9,True,True,True,True,True,True,60.353,91.745,0.04206997605518031,8.12199760551803
1,P95,2.5/97.5 pct of 100d moves,36,12:00,15:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,20,12,100.0,442.92,2640.42,11,4872.12,16.77,221.46,2436.06,29232.7,96.25,1.5,859.5,282.82,0.783,1.0,True,True,True,True,True,True,62.861000000000004,91.745,0.08387302020133161,12.302302020133162
3,P99,0.5/99.5 pct of 100d moves,86,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,25,18,100.0,450.33,6744.11,4,1801.32,6.68,225.31,901.24,16222.3,119.5,1.5,941.5,287.97,0.782,2.9,True,True,True,True,True,True,59.824,91.73,0.03340841119139516,7.250841119139516
5,P95,2.5/97.5 pct of 100d moves,52,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),call_spread,against_flow,25,17,100.0,503.53,4996.47,6,3021.18,10.08,251.85,1511.1,25688.7,62.5,2.0,982.5,321.92,0.782,3.8,True,True,True,True,True,True,60.844,91.73,0.05040558634395883,8.950558634395883
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,55,20,100.0,2336.5,10063.5,2,4673.0,23.22,1168.45,2336.9,46738.0,95.0,2.5,4437.5,1493.51,0.782,4.0,True,True,True,True,True,True,64.786,91.73,0.11610771600337855,15.520771600337856
3,P97,1.5/98.5 pct of 100d moves,52,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,30,17,100.0,1073.0,6750.53,4,4292.0,15.9,536.5,2146.0,36482.0,199.0,1.0,2145.0,686.05,0.782,3.0,True,True,True,True,True,True,62.59,91.73,0.0794752412032833,11.857524120328328
1,P97,1.5/98.5 pct of 100d moves,36,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,35,15,100.0,569.07,4797.6,6,3414.42,11.86,284.53,1707.18,25607.7,100.5,0.5,1382.0,364.39,0.781,1.0,True,True,True,True,True,True,61.368,91.715,0.05930673670168417,9.835673670168417
5,P98,1.0/99.0 pct of 100d moves,69,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,15,17,100.0,513.71,7074.53,4,2054.84,7.26,256.85,1027.4,17465.8,115.0,2.5,1162.0,328.74,0.781,4.0,True,True,True,True,True,True,59.988,91.715,0.036306298792994025,7.535629879299403
1,P98,1.0/99.0 pct of 100d moves,48,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,10,18,100.0,273.39,1837.72,16,4374.24,14.88,136.69,2187.04,39366.7,33.75,2.0,527.5,175.12,0.781,1.0,True,True,True,True,True,True,62.274,91.715,0.07438021026054023,11.343021026054023
5,P98,1.0/99.0 pct of 100d moves,69,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,20,17,100.0,513.71,7074.53,4,2054.84,7.26,256.85,1027.4,17465.8,115.0,2.5,1162.0,328.74,0.781,4.0,True,True,True,True,True,True,59.988,91.715,0.036306298792994025,7.535629879299403
1,P98,1.0/99.0 pct of 100d moves,48,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,30,11,100.0,356.55,4234.36,7,2495.85,8.42,178.27,1247.89,13726.8,59.0,2.5,692.5,228.58,0.78,1.0,True,True,True,True,True,True,60.326,91.7,0.042100813346054665,8.110081334605468
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,55,46,100.0,2217.63,8967.15,3,6652.89,24.73,1106.12,3318.36,152644.6,282.0,2.5,4872.5,1418.41,0.78,3.9,True,True,True,True,True,True,65.219,91.7,0.12335245869646431,16.235245869646434
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,60,46,100.0,2218.41,9009.85,3,6655.23,24.62,1106.51,3319.53,152698.4,282.0,2.5,4872.5,1418.77,0.78,3.9,True,True,True,True,True,True,65.186,91.7,0.12281114557956015,16.181114557956015
5,P99,0.5/99.5 pct of 100d moves,86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,70,24,100.0,1375.79,9645.04,3,4127.37,14.26,687.9,2063.7,49528.8,420.25,10.0,2865.0,882.28,0.78,4.0,True,True,True,True,True,True,62.078,91.7,0.07132163267337407,11.032163267337408
1,P95,2.5/97.5 pct of 100d moves,36,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,25,16,100.0,470.56,3716.94,8,3764.48,12.66,235.28,1882.24,30115.8,96.5,1.0,954.5,301.68,0.78,1.0,True,True,True,True,True,True,61.598,91.7,0.06329938067334959,10.22993806733496
3,P98,1.0/99.0 pct of 100d moves,69,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,40,12,100.0,953.17,7630.17,3,2859.51,12.49,476.58,1429.74,17156.9,182.5,1.0,2041.5,610.91,0.78,3.0,True,True,True,True,True,True,61.547,91.7,0.06245994519126048,10.145994519126049
10,P99,0.5/99.5 pct of 100d moves,86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,60,20,100.0,949.7,10000.3,2,1899.4,9.5,479.3,958.6,19172.0,211.5,1.0,1965.0,614.7,0.78,7.6,True,True,True,True,True,True,60.65,91.7,0.04792856214313571,8.692856214313572
3,P98,1.0/99.0 pct of 100d moves,69,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,50,12,100.0,951.67,7881.67,3,2855.01,12.07,475.83,1427.49,17129.9,182.5,1.0,2041.5,610.33,0.78,3.0,True,True,True,True,True,True,61.421,91.7,0.060371723251544405,9.93717232515444
3,P98,1.0/99.0 pct of 100d moves,69,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,35,12,100.0,952.33,7547.67,3,2856.99,12.62,476.17,1428.51,17142.1,182.5,1.0,2041.5,610.59,0.78,3.0,True,True,True,True,True,True,61.586,91.7,0.06308834382001333,10.208834382001333
3,P98,1.0/99.0 pct of 100d moves,69,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,45,12,100.0,953.17,7630.17,3,2859.51,12.49,476.58,1429.74,17156.9,182.5,1.0,2041.5,610.91,0.78,3.0,True,True,True,True,True,True,61.547,91.7,0.06245994519126048,10.145994519126049
1,P99,0.5/99.5 pct of 100d moves,60,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,20,18,100.0,942.61,3724.06,8,7540.88,25.31,472.08,3776.64,67979.5,238.5,1.0,1915.0,605.97,0.779,1.0,True,True,True,True,True,True,65.383,91.685,0.12676487489460428,16.571487489460427
1,P97,1.5/98.5 pct of 100d moves,36,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,20,11,100.0,814.64,5321.73,5,4073.2,15.31,407.32,2036.6,22402.6,50.0,3.5,1317.5,523.81,0.778,1.0,True,True,True,True,True,True,62.373000000000005,91.67,0.07653902020583532,11.543902020583532
3,P100,0.0/100.0 pct (min/max of 100d moves),86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),put_spread,with_flow,25,13,100.0,837.23,4316.62,6,5023.38,19.4,419.15,2514.9,32693.7,84.0,9.0,1405.0,538.5,0.778,2.9,True,True,True,True,True,True,63.6,91.67,0.09710143584563849,13.600143584563849
5,P97,1.5/98.5 pct of 100d moves,52,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,40,14,100.0,579.57,8670.43,3,1738.71,6.68,289.79,869.37,12171.2,103.25,6.5,1166.0,372.49,0.778,4.0,True,True,True,True,True,True,59.784,91.67,0.03342279448654796,7.232279448654796
3,P99,0.5/99.5 pct of 100d moves,86,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,30,19,100.0,461.47,7196.42,4,1845.88,6.41,230.87,923.48,17546.1,125.0,1.5,941.5,296.61,0.778,2.9,True,True,True,True,True,True,59.703,91.67,0.03208122927789095,7.098122927789095
1,P97,1.5/98.5 pct of 100d moves,36,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,with_flow,15,16,100.0,272.06,4696.69,6,1632.36,5.79,136.34,818.04,13088.6,54.75,5.0,665.0,175.26,0.778,1.1,True,True,True,True,True,True,59.516999999999996,91.67,0.029028954433867257,6.792895443386726
1,P97,1.5/98.5 pct of 100d moves,36,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,with_flow,20,16,100.0,272.06,4696.69,6,1632.36,5.79,136.34,818.04,13088.6,54.75,5.0,665.0,175.26,0.778,1.1,True,True,True,True,True,True,59.516999999999996,91.67,0.029028954433867257,6.792895443386726
1,P97,1.5/98.5 pct of 100d moves,36,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,15,11,100.0,814.64,5321.73,5,4073.2,15.31,407.32,2036.6,22402.6,50.0,3.5,1317.5,523.81,0.778,1.0,True,True,True,True,True,True,62.373000000000005,91.67,0.07653902020583532,11.543902020583532
5,P99,0.5/99.5 pct of 100d moves,86,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,35,14,100.0,1004.71,7209.57,4,4018.84,13.94,502.36,2009.44,28132.2,207.5,1.5,1795.0,645.45,0.778,4.0,True,True,True,True,True,True,61.962,91.67,0.0696796064120329,10.85796064120329
3,P99,0.5/99.5 pct of 100d moves,86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),put_spread,with_flow,45,16,100.0,1027.75,5347.25,5,5138.75,19.22,513.88,2569.4,41110.4,235.5,3.5,2235.0,661.47,0.777,3.0,True,True,True,True,True,True,63.536,91.655,0.09610173453644397,13.495173453644396
1,P99,0.5/99.5 pct of 100d moves,60,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,25,15,100.0,618.93,7714.4,3,1856.79,8.02,309.47,928.41,13926.2,242.5,3.5,1502.5,398.08,0.777,1.0,True,True,True,True,True,True,60.176,91.655,0.040115887172041904,7.896588717204191
1,P99,0.5/99.5 pct of 100d moves,60,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,50,12,100.0,662.42,9337.58,3,1987.26,7.09,331.21,993.63,11923.6,212.5,1.5,1502.5,426.42,0.777,1.0,True,True,True,True,True,True,59.897,91.655,0.03547064657009632,7.432064657009632
