dte,band,spread_type,flow_mode,spread_width,entry_time_pst,entry_time_et,time_bucket,expected_win_pct,expected_roi_pct,sharpe,expected_credit,max_risk_per_contract,avg_pnl,n_trades,trade_score
5,P100,iron_condor,neutral,30,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.2,183.12,0.319,17338.73,9468.76,1169.9,55,109.36420899040635
1,P95,iron_condor,neutral,10,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),94.7,141.04,0.4,2046.61,1451.05,973.89,38,109.06312256641742
1,P100,iron_condor,against_flow,55,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.1,193.1,0.325,21671.74,11223.0,484.64,58,108.51705470907956
1,P100,iron_condor,with_flow,55,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.1,193.1,0.325,21671.74,11223.0,484.64,58,108.51705470907956
3,P98,iron_condor,neutral,65,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),92.4,192.82,0.363,19847.39,10293.06,801.75,66,108.49205677806212
5,P100,iron_condor,with_flow,40,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.3,183.0,0.301,17560.09,9595.83,1115.02,54,108.02223867450756
5,P100,iron_condor,against_flow,40,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.3,183.0,0.301,17560.09,9595.83,1115.02,54,108.02223867450756
5,P100,iron_condor,with_flow,35,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.3,183.0,0.301,17560.0,9595.83,1114.97,54,108.02223867450756
5,P100,iron_condor,against_flow,35,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.3,183.0,0.301,17560.0,9595.83,1114.97,54,108.02223867450756
1,P95,iron_condor,against_flow,5,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),96.4,128.6,0.438,1779.68,1383.93,873.05,28,107.94559798544724
1,P95,iron_condor,with_flow,5,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),96.4,128.6,0.438,1779.68,1383.93,873.05,28,107.94559798544724
3,P98,iron_condor,with_flow,55,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.8,185.27,0.309,19846.45,10712.0,686.59,65,106.9365649738611
3,P98,iron_condor,against_flow,55,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.8,185.27,0.309,19846.45,10712.0,686.59,65,106.9365649738611
5,P100,iron_condor,against_flow,45,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.3,178.75,0.304,17581.89,9835.96,1125.92,54,106.93285515801202
5,P100,iron_condor,with_flow,45,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.3,178.75,0.304,17581.89,9835.96,1125.92,54,106.93285515801202
5,P100,iron_condor,with_flow,50,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.3,177.85,0.301,17561.61,9874.57,1115.78,54,106.6759046505316
5,P100,iron_condor,against_flow,50,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.3,177.85,0.301,17561.61,9874.57,1115.78,54,106.6759046505316
5,P99,iron_condor,with_flow,55,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.2,185.18,0.39,21952.51,11854.54,525.69,57,105.82211734069816
5,P99,iron_condor,against_flow,55,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.2,185.18,0.39,21952.51,11854.54,525.69,57,105.82211734069816
5,P99,iron_condor,against_flow,60,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.2,185.18,0.39,21952.51,11854.54,525.69,57,105.82211734069816
5,P99,iron_condor,with_flow,60,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.2,185.18,0.39,21952.51,11854.54,525.69,57,105.82211734069816
5,P99,iron_condor,against_flow,65,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.5,183.44,0.409,21687.54,11822.41,561.83,59,105.72370245322232
5,P99,iron_condor,with_flow,65,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.5,183.44,0.409,21687.54,11822.41,561.83,59,105.72370245322232
5,P99,iron_condor,with_flow,70,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.7,181.08,0.409,21335.7,11782.42,557.28,60,105.25944415833081
5,P99,iron_condor,against_flow,70,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.7,181.08,0.409,21335.7,11782.42,557.28,60,105.25944415833081
5,P99,iron_condor,with_flow,80,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.1,182.22,0.418,22977.71,12610.21,574.75,56,105.1450164105118
5,P99,iron_condor,against_flow,80,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.1,182.22,0.418,22977.71,12610.21,574.75,56,105.1450164105118
5,P100,iron_condor,neutral,35,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.5,170.8,0.303,16703.25,9779.53,1090.02,57,105.06908805637899
5,P100,iron_condor,neutral,40,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.5,170.8,0.303,16703.33,9779.53,1090.06,57,105.06908805637899
5,P99,iron_condor,with_flow,75,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.4,181.21,0.388,22193.91,12247.4,549.77,58,104.87949965707007
5,P99,iron_condor,against_flow,75,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.4,181.21,0.388,22193.91,12247.4,549.77,58,104.87949965707007
1,P100,iron_condor,neutral,55,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.8,173.94,0.336,19717.66,11335.59,478.02,64,104.21735456822275
5,P100,iron_condor,neutral,45,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.5,167.12,0.305,16723.98,10007.02,1100.39,57,104.11859698491659
3,P98,iron_condor,neutral,55,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.1,174.66,0.312,18457.69,10567.64,721.12,72,103.91357014811253
1,P95,iron_condor,with_flow,10,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),93.8,119.71,0.404,1654.44,1382.0,768.55,32,103.91128002894355
1,P95,iron_condor,against_flow,10,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),93.8,119.71,0.404,1654.44,1382.0,768.55,32,103.91128002894355
5,P100,iron_condor,neutral,50,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.5,166.32,0.302,16704.77,10043.6,1090.78,57,103.88731785415587
5,P99,iron_condor,against_flow,85,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.4,175.84,0.399,22245.55,12651.02,559.03,58,103.57290019618972
5,P99,iron_condor,with_flow,85,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.4,175.84,0.399,22245.55,12651.02,559.03,58,103.57290019618972
5,P99,iron_condor,neutral,60,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.9,170.61,0.423,20350.37,11927.73,567.41,62,102.8532649837815
5,P99,iron_condor,neutral,55,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.9,170.61,0.423,20350.37,11927.73,567.41,62,102.8532649837815
3,P100,iron_condor,with_flow,60,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.2,162.34,0.337,18492.81,11391.15,1443.88,52,102.75674898056825
3,P100,iron_condor,against_flow,60,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.2,162.34,0.337,18492.81,11391.15,1443.88,52,102.75674898056825
3,P100,iron_condor,against_flow,55,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.0,163.26,0.311,18949.96,11607.52,1313.04,50,102.62602093815043
3,P100,iron_condor,with_flow,55,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.0,163.26,0.311,18949.96,11607.52,1313.04,50,102.62602093815043
5,P99,iron_condor,neutral,65,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),92.3,167.04,0.436,19846.51,11881.6,590.42,65,102.31127497980069
5,P99,iron_condor,neutral,70,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),92.4,165.1,0.435,19554.55,11844.35,585.84,66,101.88356881128976
5,P99,iron_condor,neutral,80,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.9,166.11,0.445,20922.74,12596.03,603.47,62,101.81530187090695
3,P100,iron_condor,neutral,60,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.3,157.69,0.337,17863.5,11328.46,1418.2,54,101.66396503231682
5,P99,iron_condor,neutral,75,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),92.2,165.29,0.416,20276.64,12267.67,579.93,64,101.60080143458374
3,P100,iron_condor,neutral,55,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.2,158.48,0.312,18278.87,11534.1,1291.41,52,101.56998878109259
3,P100,iron_condor,with_flow,65,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.1,156.17,0.303,18530.86,11865.75,1263.53,51,100.81202346037966
3,P100,iron_condor,against_flow,65,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.1,156.17,0.303,18530.86,11865.75,1263.53,51,100.81202346037966
3,P100,iron_condor,with_flow,70,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.1,156.17,0.303,18530.86,11865.75,1263.53,51,100.81202346037966
3,P100,iron_condor,against_flow,70,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.1,156.17,0.303,18530.86,11865.75,1263.53,51,100.81202346037966
5,P99,iron_condor,neutral,85,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),92.1,161.77,0.428,20640.98,12759.67,595.13,63,100.69393865632888
1,P99,put_spread,neutral,5,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,70.8,0.762,910.13,1285.52,455.07,23,99.35390652809757
1,P95,iron_condor,against_flow,15,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,93.21,0.519,1894.14,2032.19,949.08,36,97.2960994567437
1,P95,iron_condor,with_flow,15,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,93.21,0.519,1894.14,2032.19,949.08,36,97.2960994567437
3,P100,iron_condor,against_flow,20,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.9,139.46,0.385,11987.78,8596.14,912.53,59,97.21162567152234
3,P100,iron_condor,with_flow,20,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.9,139.46,0.385,11987.78,8596.14,912.53,59,97.21162567152234
1,P97,iron_condor,with_flow,15,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,101.07,0.322,2171.91,2148.97,1672.28,34,97.15028418032826
1,P97,iron_condor,against_flow,15,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,101.07,0.322,2171.91,2148.97,1672.28,34,97.15028418032826
3,P100,iron_condor,against_flow,15,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.8,139.41,0.381,12157.64,8720.83,909.85,58,97.07385969168071
3,P100,iron_condor,with_flow,15,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.8,139.41,0.381,12157.64,8720.83,909.85,58,97.07385969168071
1,P99,put_spread,with_flow,15,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,70.8,0.806,1139.9,1610.1,569.95,10,96.56958872119743
1,P95,iron_condor,against_flow,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,91.32,0.518,1916.8,2099.0,960.47,35,96.50234683182467
1,P95,iron_condor,with_flow,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,91.32,0.518,1916.8,2099.0,960.47,35,96.50234683182467
1,P97,iron_condor,with_flow,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,99.48,0.326,2223.39,2235.03,1715.79,33,96.42642574820026
1,P97,iron_condor,against_flow,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,99.48,0.326,2223.39,2235.03,1715.79,33,96.42642574820026
3,P100,iron_condor,neutral,20,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.5,132.97,0.382,10978.95,8256.74,984.7,66,96.02076350835802
3,P100,iron_condor,neutral,15,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.4,132.91,0.379,11115.0,8362.78,983.42,65,95.89104922167031
3,P100,iron_condor,with_flow,25,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,129.21,0.4,12904.54,9987.27,965.06,56,95.34504924518913
3,P100,iron_condor,against_flow,25,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,129.21,0.4,12904.54,9987.27,965.06,56,95.34504924518913
1,P97,call_spread,against_flow,10,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,42.07,0.914,481.17,1143.83,240.58,12,95.31461579517935
1,P95,iron_condor,against_flow,5,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),97.9,94.05,0.566,2319.67,2466.42,1241.52,48,94.88941900000812
1,P95,iron_condor,with_flow,5,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),97.9,94.05,0.566,2319.67,2466.42,1241.52,48,94.88941900000812
1,P97,call_spread,against_flow,5,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,42.5,0.914,507.0,1193.0,253.5,10,94.70145934618608
3,P100,iron_condor,neutral,25,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.8,124.35,0.398,11935.24,9597.76,1051.52,62,94.43531955789683
3,P98,put_spread,with_flow,5,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),91.7,124.32,0.357,4733.83,3807.83,452.12,12,94.20833531959147
3,P98,put_spread,with_flow,10,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),92.3,121.75,0.343,4371.15,3590.38,418.08,13,94.1319410118149
1,P98,put_spread,with_flow,15,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,63.46,0.677,990.0,1560.0,495.0,10,94.10151282051282
3,P98,put_spread,with_flow,15,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),92.9,116.99,0.417,4255.36,3637.5,486.43,14,93.82178178694157
1,P95,iron_condor,neutral,15,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,81.21,0.509,1724.88,2123.86,864.13,43,93.79131655099677
3,P98,put_spread,with_flow,20,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.3,114.57,0.426,4022.47,3510.87,479.4,15,93.72709372178404
3,P100,iron_condor,against_flow,30,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,121.47,0.435,13303.6,10952.36,1064.83,55,93.51359044991216
3,P100,iron_condor,with_flow,30,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,121.47,0.435,13303.6,10952.36,1064.83,55,93.51359044991216
1,P95,iron_condor,against_flow,10,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),97.4,91.34,0.53,2285.55,2502.34,1172.28,38,93.50751900221393
1,P95,iron_condor,with_flow,10,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),97.4,91.34,0.53,2285.55,2502.34,1172.28,38,93.50751900221393
1,P100,put_spread,neutral,5,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),95.8,62.32,0.573,791.88,1270.62,362.58,24,93.38434723205995
1,P95,iron_condor,neutral,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,80.05,0.508,1746.52,2181.71,874.99,42,93.24362120309299
1,P98,iron_condor,with_flow,15,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.7,113.87,0.311,5388.46,4732.21,725.59,61,93.20185512794234
1,P98,iron_condor,against_flow,15,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.7,113.87,0.311,5388.46,4732.21,725.59,61,93.20185512794234
1,P98,iron_condor,with_flow,20,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.7,113.8,0.311,5385.33,4732.21,724.02,61,93.18435512794234
1,P98,iron_condor,against_flow,20,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.7,113.8,0.311,5385.33,4732.21,724.02,61,93.18435512794234
1,P95,iron_condor,against_flow,10,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.0,88.09,0.578,2348.92,2666.55,1235.51,49,92.9468281393561
1,P95,iron_condor,with_flow,10,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.0,88.09,0.578,2348.92,2666.55,1235.51,49,92.9468281393561
1,P100,iron_condor,against_flow,5,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.9,118.01,0.333,6276.42,5318.54,1141.9,59,92.86693049408298
1,P100,iron_condor,with_flow,5,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.9,118.01,0.333,6276.42,5318.54,1141.9,59,92.86693049408298
1,P95,put_spread,neutral,10,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,30.69,0.859,339.17,1105.28,169.58,18,92.63946236247828
1,P95,iron_condor,against_flow,5,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),97.1,88.74,0.515,2250.74,2536.2,1157.36,35,92.45081342165444
1,P95,iron_condor,with_flow,5,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),97.1,88.74,0.515,2250.74,2536.2,1157.36,35,92.45081342165444
1,P99,put_spread,neutral,10,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),95.8,63.71,0.528,867.5,1361.67,372.08,24,92.31934654137932
1,P100,iron_condor,with_flow,10,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.9,114.94,0.331,6254.68,5441.75,1131.03,59,91.9982882804245
1,P100,iron_condor,against_flow,10,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.9,114.94,0.331,6254.68,5441.75,1131.03,59,91.9982882804245
3,P100,iron_condor,neutral,30,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.7,114.69,0.429,12279.61,10707.07,1143.11,61,91.9924246516554
1,P98,iron_condor,against_flow,25,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.8,107.93,0.34,5504.76,5100.42,815.49,62,91.7037457013344
1,P98,iron_condor,with_flow,25,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.8,107.93,0.34,5504.76,5100.42,815.49,62,91.7037457013344
1,P98,put_spread,with_flow,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,57.74,0.675,988.3,1711.7,494.15,10,91.51929047146113
1,P95,put_spread,with_flow,5,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,52.04,0.659,789.92,1517.77,394.96,13,91.45922711609796
1,P100,put_spread,neutral,10,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),96.0,56.93,0.552,754.6,1325.4,345.28,25,91.3382842160857
1,P98,put_spread,neutral,5,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),96.8,52.17,0.485,641.45,1229.52,288.55,31,91.26901050816579
1,P98,iron_condor,neutral,15,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.4,109.11,0.312,5199.85,4765.66,721.68,65,91.21019048987968
1,P98,iron_condor,neutral,20,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.4,109.05,0.312,5196.91,4765.66,720.21,65,91.19519048987969
1,P95,iron_condor,with_flow,15,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.9,94.24,0.449,2673.74,2837.21,1238.15,39,91.14117859446428
1,P95,iron_condor,against_flow,15,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.9,94.24,0.449,2673.74,2837.21,1238.15,39,91.14117859446428
3,P95,put_spread,neutral,5,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,58.87,0.563,1007.88,1712.12,503.94,25,90.90292419923837
1,P98,put_spread,neutral,10,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),96.7,52.19,0.489,657.27,1259.4,295.38,30,90.86007805304114
1,P100,iron_condor,neutral,5,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.7,112.66,0.33,5956.16,5286.67,1100.94,63,90.80809975844909
1,P95,call_spread,against_flow,5,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,33.29,0.862,431.36,1295.91,215.68,11,90.65167051338442
5,P97,iron_condor,neutral,15,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.7,121.9,0.3,10153.17,8329.43,931.65,60,90.29612468680331
5,P97,iron_condor,neutral,20,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.7,121.89,0.3,10153.12,8329.43,931.6,60,90.29362468680331
1,P100,put_spread,neutral,15,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,50.86,0.729,880.26,1730.85,440.13,27,90.10201632146055
1,P95,put_spread,with_flow,10,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,49.21,0.654,786.46,1598.15,393.23,13,90.04896985577074
5,P97,iron_condor,against_flow,35,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.1,115.58,0.38,10467.55,9056.33,878.89,58,90.00340009142775
5,P97,iron_condor,with_flow,35,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.1,115.58,0.38,10467.55,9056.33,878.89,58,90.00340009142775
1,P95,iron_condor,neutral,10,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),97.7,78.8,0.509,2081.58,2641.44,1066.86,43,89.96362759706827
1,P100,iron_condor,neutral,10,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.7,109.74,0.326,5936.32,5409.46,1083.34,63,89.96022671024465
5,P97,iron_condor,against_flow,40,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.1,115.22,0.38,10493.55,9107.34,891.89,58,89.9010308937626
5,P97,iron_condor,with_flow,40,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.1,115.22,0.38,10493.55,9107.34,891.89,58,89.9010308937626
5,P97,iron_condor,with_flow,30,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.3,114.67,0.373,10119.6,8825.28,850.08,60,89.89771704920409
5,P97,iron_condor,against_flow,30,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.3,114.67,0.373,10119.6,8825.28,850.08,60,89.89771704920409
3,P95,put_spread,neutral,10,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,54.7,0.538,936.3,1711.85,468.15,27,89.66226664135291
1,P99,iron_condor,neutral,5,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.4,106.85,0.304,5773.57,5403.59,604.71,54,89.48574306248253
1,P99,iron_condor,neutral,10,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.4,106.85,0.304,5773.57,5403.59,604.71,54,89.48574306248253
3,P95,put_spread,with_flow,5,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,59.72,0.618,1290.0,2160.0,645.0,10,89.13325925925926
3,P95,put_spread,with_flow,10,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,59.72,0.618,1290.0,2160.0,645.0,10,89.13325925925926
1,P95,put_spread,neutral,5,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,24.75,0.743,291.44,1177.31,145.72,16,89.11937914822775
1,P99,iron_condor,against_flow,15,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.5,104.6,0.323,5976.89,5714.22,742.05,55,88.93404025046287
1,P99,iron_condor,with_flow,15,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.5,104.6,0.323,5976.89,5714.22,742.05,55,88.93404025046287
1,P95,iron_condor,neutral,5,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),97.5,75.92,0.493,2035.82,2681.5,1045.9,40,88.88251202685065
5,P97,iron_condor,neutral,35,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.4,109.5,0.389,10041.2,9170.11,879.89,61,88.70799891931503
5,P97,iron_condor,neutral,30,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.7,108.67,0.382,9722.08,8946.46,851.78,63,88.67902108878819
5,P97,iron_condor,neutral,40,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.4,109.19,0.389,10065.92,9218.62,892.25,61,88.61902211936277
1,P99,iron_condor,against_flow,20,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.6,103.08,0.32,5867.29,5692.0,727.36,56,88.60370344342938
1,P99,iron_condor,with_flow,20,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.6,103.08,0.32,5867.29,5692.0,727.36,56,88.60370344342938
1,P98,iron_condor,neutral,25,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.5,98.93,0.336,5315.35,5372.8,800.52,66,88.44295384157236
1,P95,put_spread,with_flow,5,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,41.0,0.591,610.6,1489.4,305.3,10,88.40622613132804
1,P95,put_spread,with_flow,10,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,41.0,0.591,610.6,1489.4,305.3,10,88.40622613132804
1,P95,iron_condor,neutral,10,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,75.81,0.383,2433.54,3210.02,1388.86,50,88.24699077575842
1,P95,iron_condor,neutral,5,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.3,76.24,0.512,2105.63,2761.78,1088.52,54,88.17770643570451
