dte,band,band_description,max_width_cap,time_pst,time_et,time_bucket_id,time_bucket,spread_type,flow_mode,spread_width,n_trades,win_rate_pct,avg_credit,avg_max_risk,n_contracts,avg_credit_30k,roi_pct,avg_pnl,avg_pnl_30k,total_pnl_30k,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days,pass_win_rate,pass_roi,pass_min_trades,pass_sharpe,pass_avg_pnl,successful,score_balanced,score_risk_adjusted,capital_efficiency,score_capital_efficient,rank_metric,rank
1,P97,1.5/98.5 pct of 100d moves,36,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,20,52,100.0,2292.94,3711.38,8,18343.52,61.78,1376.01,11008.08,572420.2,250.25,1.0,25862.0,3833.08,0.359,1.0,True,True,True,True,True,True,72.124,85.385,0.37075427469027694,38.870427469027696,win_rate,29
1,P97,1.5/98.5 pct of 100d moves,36,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,15,52,100.0,2250.6,3672.31,8,18004.8,61.29,1354.84,10838.72,563613.4,248.25,1.0,25862.0,3825.43,0.354,1.0,True,True,True,True,True,True,71.92699999999999,85.31,0.3689339952237148,38.663399522371485,win_rate,30
1,P97,1.5/98.5 pct of 100d moves,36,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,15,52,100.0,2250.6,3672.31,8,18004.8,61.29,1354.84,10838.72,563613.4,248.25,1.0,25862.0,3825.43,0.354,1.0,True,True,True,True,True,True,71.92699999999999,85.31,0.3689339952237148,38.663399522371485,win_rate,31
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,60,58,100.0,3099.1,10810.84,2,6198.2,28.67,1212.66,2425.32,140668.6,548.0,3.0,8998.5,1672.85,0.725,1.0,True,True,True,True,True,True,65.851,90.875,0.11217074713898273,14.842074713898272,win_rate,32
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,55,58,100.0,3099.1,10810.84,2,6198.2,28.67,1212.66,2425.32,140668.6,548.0,3.0,8998.5,1672.85,0.725,1.0,True,True,True,True,True,True,65.851,90.875,0.11217074713898273,14.842074713898272,win_rate,33
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,55,58,100.0,3099.1,10810.84,2,6198.2,28.67,1212.66,2425.32,140668.6,548.0,3.0,8998.5,1672.85,0.725,1.0,True,True,True,True,True,True,65.851,90.875,0.11217074713898273,14.842074713898272,win_rate,34
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,60,58,100.0,3099.1,10810.84,2,6198.2,28.67,1212.66,2425.32,140668.6,548.0,3.0,8998.5,1672.85,0.725,1.0,True,True,True,True,True,True,65.851,90.875,0.11217074713898273,14.842074713898272,win_rate,35
1,P95,2.5/97.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,10,50,100.0,2433.54,3210.02,9,21901.86,75.81,1388.86,12499.74,624987.0,90.5,2.0,19610.0,3625.03,0.383,1.0,True,True,True,True,True,True,76.57300000000001,85.745,0.432663970940991,45.181397094099104,win_rate,36
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,50,65,100.0,2168.54,6750.11,4,8674.16,32.13,1063.28,4253.12,276452.8,190.0,0.5,10978.0,2167.89,0.49,1.0,True,True,True,True,True,True,64.539,87.35,0.15752039596391762,18.202039596391764,win_rate,37
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,50,60,100.0,2346.15,6631.72,4,9384.6,35.38,1150.33,4601.32,276079.2,229.5,2.5,10978.0,2235.58,0.515,1.0,True,True,True,True,True,True,65.764,87.725,0.1734587708769369,19.92087708769369,win_rate,38
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,50,60,100.0,2346.15,6631.72,4,9384.6,35.38,1150.33,4601.32,276079.2,229.5,2.5,10978.0,2235.58,0.515,1.0,True,True,True,True,True,True,65.764,87.725,0.1734587708769369,19.92087708769369,win_rate,39
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,45,65,100.0,2164.58,6589.22,4,8658.32,32.85,1061.3,4245.2,275938.0,192.5,0.5,10978.0,2165.98,0.49,1.0,True,True,True,True,True,True,64.755,87.35,0.16106610494110077,18.556610494110075,win_rate,40
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,45,60,100.0,2341.87,6457.42,4,9367.48,36.27,1148.19,4592.76,275565.6,229.5,2.5,10978.0,2233.65,0.514,1.0,True,True,True,True,True,True,66.021,87.71,0.17780940375567952,20.35094037556795,win_rate,41
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,45,60,100.0,2341.87,6457.42,4,9367.48,36.27,1148.19,4592.76,275565.6,229.5,2.5,10978.0,2233.65,0.514,1.0,True,True,True,True,True,True,66.021,87.71,0.17780940375567952,20.35094037556795,win_rate,42
3,P100,0.0/100.0 pct (min/max of 100d moves),86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,neutral,60,65,100.0,2094.83,9227.0,3,6284.49,22.7,1047.64,3142.92,204289.8,342.5,1.0,9792.5,1824.43,0.574,3.0,True,True,True,True,True,True,62.55,88.61,0.11354069578411186,14.224069578411184,win_rate,43
3,P100,0.0/100.0 pct (min/max of 100d moves),86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,neutral,55,64,100.0,2125.12,9170.39,3,6375.36,23.17,1062.79,3188.37,204055.7,351.25,1.0,9800.0,1835.47,0.579,3.0,True,True,True,True,True,True,62.741,88.685,0.11589365337788252,14.484365337788251,win_rate,44
3,P100,0.0/100.0 pct (min/max of 100d moves),86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,neutral,65,68,100.0,1998.97,9239.29,3,5996.91,21.64,999.7,2999.1,203938.8,293.0,1.0,9792.5,1791.65,0.558,3.0,True,True,True,True,True,True,62.072,88.37,0.10820095483527413,13.610095483527413,win_rate,45
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,45,56,100.0,2402.23,6940.82,4,9608.92,34.61,1201.12,4804.48,269050.9,250.0,1.0,11239.5,2197.05,0.547,1.0,True,True,True,True,True,True,65.853,88.205,0.17305159909059736,20.040159909059735,win_rate,46
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,45,56,100.0,2402.23,6940.82,4,9608.92,34.61,1201.12,4804.48,269050.9,250.0,1.0,11239.5,2197.05,0.547,1.0,True,True,True,True,True,True,65.853,88.205,0.17305159909059736,20.040159909059735,win_rate,47
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,25,59,100.0,2256.49,5775.17,5,11282.45,39.07,1128.25,5641.25,332833.8,200.0,2.5,10157.0,2139.46,0.527,1.0,True,True,True,True,True,True,66.991,87.905,0.19536221444563537,22.17122144456354,win_rate,48
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,25,59,100.0,2256.49,5775.17,5,11282.45,39.07,1128.25,5641.25,332833.8,200.0,2.5,10157.0,2139.46,0.527,1.0,True,True,True,True,True,True,66.991,87.905,0.19536221444563537,22.17122144456354,win_rate,49
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,40,59,100.0,2252.88,5372.34,5,11264.4,41.93,1126.44,5632.2,332299.8,246.0,0.5,14460.0,2249.96,0.501,1.0,True,True,True,True,True,True,67.589,87.515,0.20967399680586113,23.47239968058611,win_rate,50
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,40,59,100.0,2252.88,5372.34,5,11264.4,41.93,1126.44,5632.2,332299.8,246.0,0.5,14460.0,2249.96,0.501,1.0,True,True,True,True,True,True,67.589,87.515,0.20967399680586113,23.47239968058611,win_rate,51
1,P95,2.5/97.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,5,48,100.0,2466.17,3290.02,9,22195.53,74.96,1382.33,12440.97,597166.6,90.5,2.0,16729.0,3401.81,0.406,1.0,True,True,True,True,True,True,76.548,86.09,0.4201585400696652,44.04585400696652,win_rate,52
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,55,65,100.0,2005.05,8795.38,3,6015.15,22.8,1002.62,3007.86,195510.9,189.5,0.5,14479.5,2413.66,0.415,1.0,True,True,True,True,True,True,60.989999999999995,86.225,0.11399393772639728,13.474393772639727,win_rate,53
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,55,58,100.0,2241.81,8577.1,3,6725.43,26.14,1121.02,3363.06,195057.5,217.5,2.5,14479.5,2531.54,0.443,1.0,True,True,True,True,True,True,62.272,86.645,0.13069918737102285,15.284918737102284,win_rate,54
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,55,58,100.0,2241.81,8577.1,3,6725.43,26.14,1121.02,3363.06,195057.5,217.5,2.5,14479.5,2531.54,0.443,1.0,True,True,True,True,True,True,62.272,86.645,0.13069918737102285,15.284918737102284,win_rate,55
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,35,55,100.0,2512.98,9011.55,3,7538.94,27.89,1178.35,3535.05,194427.8,547.0,1.5,5211.5,1446.13,0.815,1.0,True,True,True,True,True,True,66.517,92.225,0.13075996915070104,17.150996915070102,win_rate,56
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,40,55,100.0,2512.98,9011.55,3,7538.94,27.89,1178.35,3535.05,194427.8,547.0,1.5,5211.5,1446.13,0.815,1.0,True,True,True,True,True,True,66.517,92.225,0.13075996915070104,17.150996915070102,win_rate,57
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,35,55,100.0,2512.98,9011.55,3,7538.94,27.89,1178.35,3535.05,194427.8,547.0,1.5,5211.5,1446.13,0.815,1.0,True,True,True,True,True,True,66.517,92.225,0.13075996915070104,17.150996915070102,win_rate,58
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,40,55,100.0,2512.98,9011.55,3,7538.94,27.89,1178.35,3535.05,194427.8,547.0,1.5,5211.5,1446.13,0.815,1.0,True,True,True,True,True,True,66.517,92.225,0.13075996915070104,17.150996915070102,win_rate,59
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,15,57,100.0,2267.82,3686.68,8,18142.56,61.51,1130.91,9047.28,515695.0,280.0,0.5,14460.0,2360.56,0.479,1.0,True,True,True,True,True,True,73.243,87.185,0.3067556717697224,33.07056717697224,win_rate,60
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,20,57,100.0,2250.42,3739.18,8,18003.36,60.18,1120.61,8964.88,510998.2,274.0,0.5,14460.0,2363.89,0.474,1.0,True,True,True,True,True,True,72.794,87.11,0.29969405056723664,32.33940505672366,win_rate,61
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,20,62,100.0,2040.29,5060.37,5,10201.45,40.32,1020.15,5100.75,316246.5,118.75,2.5,10107.0,2044.47,0.499,1.0,True,True,True,True,True,True,67.086,87.485,0.20159593073233775,22.654593073233777,win_rate,62
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,15,61,100.0,2067.97,5078.66,5,10339.85,40.72,1033.98,5169.9,315363.9,119.5,2.5,10107.0,2055.64,0.503,1.0,True,True,True,True,True,True,67.246,87.545,0.20359307376355182,22.874307376355183,win_rate,63
3,P100,0.0/100.0 pct (min/max of 100d moves),86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,with_flow,60,56,100.0,2212.16,9028.2,3,6636.48,24.5,1106.34,3319.02,185865.1,302.5,1.0,9792.5,1902.1,0.582,3.0,True,True,True,True,True,True,63.17,88.73,0.12254269954143682,15.164269954143682,win_rate,64
3,P100,0.0/100.0 pct (min/max of 100d moves),86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,against_flow,60,56,100.0,2212.16,9028.2,3,6636.48,24.5,1106.34,3319.02,185865.1,302.5,1.0,9792.5,1902.1,0.582,3.0,True,True,True,True,True,True,63.17,88.73,0.12254269954143682,15.164269954143682,win_rate,65
3,P100,0.0/100.0 pct (min/max of 100d moves),86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,with_flow,55,55,100.0,2249.27,8958.71,3,6747.81,25.11,1124.9,3374.7,185608.5,355.0,1.0,9800.0,1915.3,0.587,3.0,True,True,True,True,True,True,63.403,88.805,0.1255649529898836,15.491495298988358,win_rate,66
3,P100,0.0/100.0 pct (min/max of 100d moves),86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,against_flow,55,55,100.0,2249.27,8958.71,3,6747.81,25.11,1124.9,3374.7,185608.5,355.0,1.0,9800.0,1915.3,0.587,3.0,True,True,True,True,True,True,63.403,88.805,0.1255649529898836,15.491495298988358,win_rate,67
3,P100,0.0/100.0 pct (min/max of 100d moves),86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,against_flow,65,58,100.0,2129.62,9089.93,3,6388.86,23.43,1065.06,3195.18,185320.4,239.5,1.0,9792.5,1875.03,0.568,3.0,True,True,True,True,True,True,62.709,88.52,0.11716921912489975,14.556921912489974,win_rate,68
3,P100,0.0/100.0 pct (min/max of 100d moves),86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,with_flow,65,58,100.0,2129.62,9089.93,3,6388.86,23.43,1065.06,3195.18,185320.4,239.5,1.0,9792.5,1875.03,0.568,3.0,True,True,True,True,True,True,62.709,88.52,0.11716921912489975,14.556921912489974,win_rate,69
1,P97,1.5/98.5 pct of 100d moves,36,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,30,55,100.0,2293.91,4405.42,6,13763.46,52.07,1117.55,6705.3,368791.5,147.5,1.5,13001.5,2589.74,0.432,1.0,True,True,True,True,True,True,69.941,86.48,0.2536761534655038,27.52761534655038,win_rate,70
1,P97,1.5/98.5 pct of 100d moves,36,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,35,55,100.0,2255.89,5075.31,5,11279.45,44.45,1098.93,5494.65,302205.8,139.5,1.5,13001.5,2586.72,0.425,1.0,True,True,True,True,True,True,67.58500000000001,86.375,0.2165247048948734,23.777470489487342,win_rate,71
1,P95,2.5/97.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,10,45,100.0,2300.98,3259.38,9,20708.82,70.6,1341.7,12075.3,543388.5,61.5,2.0,19610.0,3679.86,0.365,1.0,True,True,True,True,True,True,74.83,85.475,0.4116427050543355,42.98927050543355,win_rate,72
1,P95,2.5/97.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,10,45,100.0,2300.98,3259.38,9,20708.82,70.6,1341.7,12075.3,543388.5,61.5,2.0,19610.0,3679.86,0.365,1.0,True,True,True,True,True,True,74.83,85.475,0.4116427050543355,42.98927050543355,win_rate,73
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,15,50,100.0,2394.9,3402.32,8,19159.2,70.39,1194.03,9552.24,477612.0,258.0,0.5,14460.0,2490.52,0.479,1.0,True,True,True,True,True,True,75.907,87.185,0.3509458252016271,37.48958252016271,win_rate,74
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,15,50,100.0,2394.9,3402.32,8,19159.2,70.39,1194.03,9552.24,477612.0,258.0,0.5,14460.0,2490.52,0.479,1.0,True,True,True,True,True,True,75.907,87.185,0.3509458252016271,37.48958252016271,win_rate,75
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,20,50,100.0,2375.06,3462.16,8,19000.48,68.6,1182.29,9458.32,472916.0,232.25,0.5,14460.0,2494.43,0.474,1.0,True,True,True,True,True,True,75.32,87.11,0.3414891281743189,36.51891281743189,win_rate,76
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,20,50,100.0,2375.06,3462.16,8,19000.48,68.6,1182.29,9458.32,472916.0,232.25,0.5,14460.0,2494.43,0.474,1.0,True,True,True,True,True,True,75.32,87.11,0.3414891281743189,36.51891281743189,win_rate,77
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,20,56,100.0,2103.98,5054.07,5,10519.9,41.63,1051.99,5259.95,294557.2,158.5,2.5,10107.0,2088.5,0.504,1.0,True,True,True,True,True,True,67.529,87.56,0.20814709728990696,23.334709728990696,win_rate,78
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,20,56,100.0,2103.98,5054.07,5,10519.9,41.63,1051.99,5259.95,294557.2,158.5,2.5,10107.0,2088.5,0.504,1.0,True,True,True,True,True,True,67.529,87.56,0.20814709728990696,23.334709728990696,win_rate,79
1,P100,0.0/100.0 pct (min/max of 100d moves),60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,40,67,100.0,1725.61,7286.15,4,6902.44,23.68,878.84,3515.36,235529.1,177.5,0.5,8245.0,1602.06,0.549,1.0,True,True,True,True,True,True,62.594,88.235,0.12061788461670431,14.806788461670433,win_rate,80
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,15,56,100.0,2098.68,5054.07,5,10493.4,41.52,1049.34,5246.7,293815.2,158.5,2.5,10107.0,2086.64,0.503,1.0,True,True,True,True,True,True,67.486,87.545,0.20762276739340768,23.27727673934077,win_rate,81
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,15,56,100.0,2098.68,5054.07,5,10493.4,41.52,1049.34,5246.7,293815.2,158.5,2.5,10107.0,2086.64,0.503,1.0,True,True,True,True,True,True,67.486,87.545,0.20762276739340768,23.27727673934077,win_rate,82
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,neutral,15,44,100.0,1742.68,2168.11,13,22654.84,80.38,1324.41,17217.33,757562.5,133.25,1.0,24607.0,4599.77,0.288,1.0,True,True,True,True,True,True,76.994,84.32,0.6108592276222148,62.52592276222148,win_rate,83
1,P97,1.5/98.5 pct of 100d moves,36,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,25,52,100.0,2297.25,3859.25,7,16080.75,59.53,1119.37,7835.59,407450.7,107.5,1.0,13001.5,2642.15,0.424,1.0,True,True,True,True,True,True,72.09899999999999,86.36,0.2900485845695407,31.12485845695407,win_rate,84
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,neutral,20,41,100.0,1858.0,2271.1,13,24154.0,81.81,1415.22,18397.86,754312.3,165.0,1.0,24607.0,4755.49,0.298,1.0,True,True,True,True,True,True,77.523,84.47,0.6231429703667827,63.80429703667827,win_rate,85
1,P100,0.0/100.0 pct (min/max of 100d moves),60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,35,67,100.0,1679.16,7209.67,4,6716.64,23.29,855.61,3422.44,229303.5,177.5,0.5,8245.0,1599.03,0.535,1.0,True,True,True,True,True,True,62.337,88.025,0.11867533465470681,14.542533465470681,win_rate,86
1,P95,2.5/97.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,5,43,100.0,2331.23,3350.98,8,18649.84,69.57,1332.22,10657.76,458283.7,61.5,2.0,16729.0,3435.75,0.388,1.0,True,True,True,True,True,True,74.751,85.82,0.39756131042262266,41.696131042262266,win_rate,87
1,P95,2.5/97.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,5,43,100.0,2331.23,3350.98,8,18649.84,69.57,1332.22,10657.76,458283.7,61.5,2.0,16729.0,3435.75,0.388,1.0,True,True,True,True,True,True,74.751,85.82,0.39756131042262266,41.696131042262266,win_rate,88
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,against_flow,15,34,100.0,2171.91,2148.97,13,28234.83,101.07,1672.28,21739.64,739147.8,180.25,1.0,24607.0,5197.34,0.322,1.0,True,True,True,True,True,True,83.541,84.83,0.7781774524539664,79.42774524539664,win_rate,89
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,with_flow,15,34,100.0,2171.91,2148.97,13,28234.83,101.07,1672.28,21739.64,739147.8,180.25,1.0,24607.0,5197.34,0.322,1.0,True,True,True,True,True,True,83.541,84.83,0.7781774524539664,79.42774524539664,win_rate,90
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,against_flow,20,33,100.0,2223.39,2235.03,13,28904.07,99.48,1715.79,22305.27,736073.9,165.0,1.0,24607.0,5271.03,0.326,1.0,True,True,True,True,True,True,83.104,84.89,0.7676809707252251,78.3980970725225,win_rate,91
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,with_flow,20,33,100.0,2223.39,2235.03,13,28904.07,99.48,1715.79,22305.27,736073.9,165.0,1.0,24607.0,5271.03,0.326,1.0,True,True,True,True,True,True,83.104,84.89,0.7676809707252251,78.3980970725225,win_rate,92
1,P100,0.0/100.0 pct (min/max of 100d moves),60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,40,61,100.0,1799.98,7441.62,4,7199.92,24.19,917.6,3670.4,223894.4,197.0,0.5,8245.0,1658.51,0.553,1.0,True,True,True,True,True,True,62.787,88.295,0.12330648434077526,15.095648434077527,win_rate,93
1,P100,0.0/100.0 pct (min/max of 100d moves),60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,40,61,100.0,1799.98,7441.62,4,7199.92,24.19,917.6,3670.4,223894.4,197.0,0.5,8245.0,1658.51,0.553,1.0,True,True,True,True,True,True,62.787,88.295,0.12330648434077526,15.095648434077527,win_rate,94
1,P100,0.0/100.0 pct (min/max of 100d moves),60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,35,61,100.0,1740.36,7357.62,4,6961.44,23.65,887.79,3551.16,216620.8,177.5,0.5,8245.0,1657.76,0.536,1.0,True,True,True,True,True,True,62.455,88.04,0.12066265993622938,14.746265993622938,win_rate,95
1,P100,0.0/100.0 pct (min/max of 100d moves),60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,35,61,100.0,1740.36,7357.62,4,6961.44,23.65,887.79,3551.16,216620.8,177.5,0.5,8245.0,1657.76,0.536,1.0,True,True,True,True,True,True,62.455,88.04,0.12066265993622938,14.746265993622938,win_rate,96
1,P97,1.5/98.5 pct of 100d moves,36,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,20,47,100.0,2264.36,3740.34,8,18114.88,60.54,1118.12,8944.96,420413.1,89.0,1.0,13001.5,2697.76,0.414,1.0,True,True,True,True,True,True,72.30199999999999,86.21,0.2989353909002924,31.963539090029244,win_rate,97
1,P98,1.0/99.0 pct of 100d moves,48,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,15,58,100.0,1776.95,5538.95,5,8884.75,32.08,888.47,4442.35,257656.3,159.75,2.0,8142.5,1602.69,0.554,1.0,True,True,True,True,True,True,65.164,88.31,0.16040404769857103,18.8104047698571,win_rate,98
1,P98,1.0/99.0 pct of 100d moves,48,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,20,57,100.0,1800.35,5661.44,5,9001.75,31.8,900.18,4500.9,256551.3,150.0,0.5,8142.5,1614.53,0.558,1.0,True,True,True,True,True,True,65.12,88.37,0.15900195003391362,18.690195003391363,win_rate,99
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,60,46,100.0,2218.41,9009.85,3,6655.23,24.62,1106.51,3319.53,152698.4,282.0,2.5,4872.5,1418.77,0.78,3.9,True,True,True,True,True,True,65.186,91.7,0.12281114557956015,16.181114557956015,win_rate,100
